1104,32,0.6
1104,253,1.0
1104,254,1.0
1104,255,1.0
1104,257,1.0
1104,104,0.2
1104,222,0.1
1104,142,1.0
1104,102,0.8
1104,278,0.1
1104,279,0.2
1104,276,1.0
1104,144,0.8
1104,229,0.1
1104,263,0.3
1104,206,1.0
1104,205,0.9
1104,227,1.0
1104,228,1.0
1104,290,1.0
1104,282,0.2
1104,225,0.2
1104,213,0.2
1104,212,0.9
1104,207,1.0
1104,155,1.0
1104,157,1.0
1104,156,1.0
1104,161,0.9
1104,158,1.0
1104,291,1.0
1104,159,1.0
1104,160,0.9
1104,62,1.0
1104,58,1.0
1104,14,1.0
1104,41,0.4
1104,27,1.0
1104,286,1.0
1104,210,0.1
1104,292,1.0
1104,135,1.0
1104,138,1.0
1104,139,1.0
1104,140,1.0
1104,143,1.0
1104,141,1.0
1104,293,1.0
1104,294,1.0
1104,295,1.0
1104,297,1.0
1104,298,1.0
1104,299,1.0
5182,10,0.5
5182,90,1.0
5182,146,1.0
5182,148,1.0
5182,96,0.2
5182,149,1.0
5182,191,1.0
5182,192,1.0
5182,63,1.0
5182,66,0.1
5182,73,0.4
5182,58,1.0
5182,143,1.0
5182,41,1.0
5182,53,1.0
5182,48,1.0
5182,3,0.1
5182,2,1.0
5182,4,0.2
5182,76,1.0
5182,79,0.1
5182,226,1.0
5182,64,1.0
5182,52,1.0
5182,5,1.0
5182,254,0.9
5182,253,0.2
5182,255,1.0
5182,185,1.0
5182,221,1.0
5182,215,1.0
5182,219,0.3
5182,60,1.0
5182,193,1.0
5182,57,1.0
5182,204,1.0
5182,196,1.0
5182,197,1.0
5182,198,1.0
5182,222,0.1
5182,199,1.0
5182,200,1.0
5182,183,1.0
5182,103,1.0
5182,46,1.0
5182,25,1.0
5182,140,1.0
5182,65,1.0
5182,138,1.0
5182,101,0.3
5182,102,1.0
5182,104,0.2
5182,135,1.0
5182,115,1.0
5182,93,1.0
5182,100,1.0
5182,50,1.0
5182,55,1.0
5182,107,1.0
5182,139,1.0
5182,62,1.0
5182,56,1.0
5182,114,1.0
5182,99,1.0
5182,47,0.9
5182,112,0.1
5182,113,1.0
5182,147,0.1
5182,153,1.0
5182,224,1.0
5182,170,1.0
5182,176,0.3
5182,132,0.3
5182,133,1.0
5182,123,1.0
5182,40,0.6
5182,59,1.0
5182,16,1.0
5182,106,1.0
5182,70,1.0
5182,74,1.0
5182,177,1.0
5182,39,0.6
5182,37,0.1
5182,280,1.0
5182,281,1.0
5182,32,1.0
5182,282,1.0
5182,161,1.0
5182,178,1.0
5182,179,1.0
5182,180,0.3
5182,283,1.0
5182,284,1.0
5182,89,0.7
5182,85,1.0
5182,72,0.1
5182,230,0.6
5182,285,1.0
5182,86,0.1
5182,87,0.2
5182,26,0.2
5182,286,1.0
5182,288,1.0
5182,162,1.0
5182,163,1.0
5182,164,1.0
5182,289,1.0
5182,130,0.2
5182,295,1.0
5182,291,1.0
5182,293,0.5
4067,185,1.0
4067,62,1.0
4067,135,1.0
4067,14,1.0
4067,139,0.1
4067,138,1.0
4067,50,1.0
4067,52,1.0
4067,49,1.0
4067,118,1.0
4067,87,1.0
4067,107,1.0
4067,59,1.0
4067,55,1.0
4067,153,0.1
4067,58,1.0
4067,89,0.2
4067,90,0.3
4067,86,0.2
4067,123,1.0
4067,68,0.1
4067,110,0.7
4067,115,1.0
4067,111,0.2
4067,63,1.0
4067,113,1.0
4067,98,1.0
4067,94,1.0
4067,99,1.0
4067,64,0.3
4067,102,1.0
4067,120,1.0
4067,131,1.0
4067,132,1.0
4067,60,1.0
4067,96,1.0
4067,97,1.0
4067,3,1.0
4067,76,1.0
4067,48,0.4
4067,178,1.0
4067,155,1.0
4067,53,0.3
4067,179,0.9
4067,180,1.0
4067,23,1.0
4067,46,1.0
4067,27,0.1
4067,79,0.2
4067,184,0.1
4067,188,1.0
4067,191,1.0
4067,133,0.3
4067,10,0.3
4067,101,0.1
4067,183,1.0
4067,190,1.0
4067,214,1.0
4067,189,1.0
4067,67,0.3
4067,175,1.0
4067,69,0.1
4067,37,1.0
4067,173,1.0
4067,172,1.0
4067,174,1.0
4067,95,1.0
4067,176,1.0
4067,162,1.0
4067,163,1.0
4067,164,1.0
4067,165,1.0
4067,166,1.0
4067,57,1.0
4067,65,1.0
4067,192,0.2
4067,197,1.0
4067,199,0.8
4067,193,1.0
4067,198,0.3
4067,200,0.6
4067,281,1.0
4067,286,1.0
4067,284,1.0
4067,283,1.0
4067,280,1.0
4067,289,1.0
4067,288,0.9
4067,129,0.1
4067,194,0.5
4067,212,1.0
4067,209,0.1
4067,210,0.1
4067,213,0.2
4067,206,1.0
4067,186,0.2
4067,287,1.0
4067,177,0.1
4067,205,1.0
4067,285,1.0
4067,293,1.0
4067,294,1.0
4067,295,1.0
4067,291,1.0
4067,290,1.0
4067,292,1.0
4067,297,1.0
4067,228,1.0
4067,231,0.1
4067,227,0.3
4067,298,1.0
4067,299,1.0
4067,282,1.0
3974,72,0.1
3974,38,0.1
3974,146,0.9
3974,172,1.0
3974,74,0.5
3974,149,1.0
3974,148,0.2
3974,108,0.3
3974,62,1.0
3974,102,1.0
3974,63,0.2
3974,107,1.0
3974,95,1.0
3974,83,0.7
3974,61,1.0
3974,103,1.0
3974,64,1.0
3974,3,1.0
3974,71,1.0
3974,48,1.0
3974,41,0.3
3974,76,1.0
3974,58,1.0
3974,37,0.7
3974,54,1.0
3974,118,1.0
3974,100,0.9
3974,98,0.6
3974,99,0.2
3974,79,1.0
3974,53,1.0
3974,137,0.6
3974,135,1.0
3974,55,0.9
3974,105,1.0
3974,60,1.0
3974,104,1.0
3974,46,1.0
3974,106,0.6
3974,59,0.9
3974,65,1.0
3974,32,1.0
3974,5,1.0
3974,67,0.1
3974,84,0.7
3974,2,0.2
3974,68,1.0
3974,66,0.5
3974,138,1.0
3974,93,1.0
3974,26,0.8
3974,196,1.0
3974,70,1.0
3974,123,0.7
3974,69,0.7
3974,90,0.3
3974,131,0.2
3974,144,1.0
3974,156,1.0
3974,143,0.7
3974,115,1.0
3974,114,0.6
3974,122,1.0
3974,94,1.0
3974,154,1.0
3974,178,1.0
3974,147,1.0
3974,179,1.0
3974,180,1.0
3974,155,0.1
3974,160,0.2
3974,181,1.0
3974,89,0.7
3974,182,1.0
3974,57,0.8
3974,111,0.7
3974,134,0.2
3974,184,0.7
3974,113,1.0
3974,121,0.1
3974,132,0.2
3974,177,0.4
3974,218,0.2
3974,197,1.0
3974,34,1.0
3974,128,0.2
3974,127,1.0
3974,198,0.8
3974,226,0.2
3974,96,0.3
3974,194,0.6
3974,199,0.5
3974,9,0.9
3974,163,1.0
3974,165,1.0
3974,162,1.0
3974,164,1.0
3974,14,0.1
3974,56,0.1
3974,10,0.3
3974,47,0.4
3974,183,0.5
3974,206,0.1
3974,192,1.0
3974,291,1.0
3974,140,0.3
3974,212,0.1
3974,290,1.0
3974,213,0.1
3974,284,0.3
3974,214,1.0
3974,215,1.0
3974,216,1.0
3974,217,0.5
3974,281,1.0
3974,282,1.0
3974,293,1.0
3974,292,1.0
3974,200,0.2
3974,294,0.6
3974,295,0.3
3974,299,1.0
5489,89,0.9
5489,143,1.0
5489,85,0.5
5489,282,0.1
5489,59,1.0
5489,63,1.0
5489,151,1.0
5489,152,1.0
5489,40,0.1
5489,64,1.0
5489,45,0.5
5489,140,1.0
5489,112,1.0
5489,179,1.0
5489,180,1.0
5489,142,1.0
5489,147,1.0
5489,141,0.9
5489,144,1.0
5489,146,1.0
5489,149,1.0
5489,148,1.0
5489,150,0.8
5489,288,0.1
5489,153,0.5
5489,154,0.2
5489,87,0.1
5489,155,1.0
5489,66,0.3
5489,110,1.0
5489,107,1.0
5489,10,0.1
5489,219,0.1
5489,122,1.0
5489,68,1.0
5489,69,1.0
5489,54,1.0
5489,205,0.8
5489,96,0.1
5489,289,0.2
5489,102,1.0
5489,93,1.0
5489,251,0.1
5489,161,1.0
5489,46,1.0
5489,27,0.1
5489,16,0.1
5489,99,1.0
5489,97,1.0
5489,191,0.4
5489,178,1.0
5489,206,0.3
5489,55,1.0
5489,65,1.0
5489,56,1.0
5489,111,0.3
5489,57,0.9
5489,60,1.0
5489,137,0.6
5489,186,0.3
5489,285,1.0
5489,284,1.0
5489,286,0.8
5489,113,0.1
5489,162,1.0
5489,128,0.4
5489,127,1.0
5489,135,0.2
5489,124,0.5
5489,134,0.9
5489,125,1.0
5489,126,0.7
5489,129,0.6
5489,121,0.4
5489,101,0.4
5489,114,1.0
5489,163,1.0
5489,164,1.0
5489,165,1.0
5489,166,1.0
5489,41,1.0
5489,39,0.6
5489,94,1.0
5489,95,1.0
5489,53,1.0
5489,50,0.9
5489,58,0.9
5489,62,0.7
5489,70,1.0
5489,38,1.0
5489,37,0.7
5489,227,0.9
5489,48,1.0
5489,115,1.0
5489,228,1.0
5489,49,0.4
5489,287,0.5
5489,229,1.0
5489,71,0.6
5489,72,1.0
5489,73,0.7
5489,29,0.1
5489,290,1.0
5489,156,1.0
5489,158,1.0
5489,157,1.0
5489,159,1.0
5489,291,1.0
5489,292,1.0
5489,294,0.7
5489,293,1.0
5489,295,1.0
5036,197,1.0
5036,52,0.2
5036,214,1.0
5036,2,0.1
5036,170,1.0
5036,196,0.3
5036,49,0.9
5036,189,0.3
5036,50,0.6
5036,76,1.0
5036,43,0.1
5036,190,1.0
5036,198,1.0
5036,200,0.9
5036,199,1.0
5036,191,1.0
5036,192,1.0
5036,115,0.7
5036,162,1.0
5036,102,1.0
5036,104,1.0
5036,166,1.0
5036,164,1.0
5036,163,1.0
5036,165,1.0
5036,95,1.0
5036,94,1.0
5036,143,0.3
5036,53,1.0
5036,159,1.0
5036,111,0.2
5036,193,0.2
5036,142,0.2
5036,105,0.9
5036,140,0.3
5036,139,0.7
5036,58,1.0
5036,64,1.0
5036,70,1.0
5036,71,1.0
5036,90,1.0
5036,72,1.0
5036,107,0.6
5036,85,0.9
5036,87,1.0
5036,74,1.0
5036,86,1.0
5036,73,1.0
5036,60,0.8
5036,89,0.7
5036,99,0.2
5036,215,0.3
5036,183,1.0
5036,184,1.0
5036,120,0.1
5036,118,1.0
5036,41,0.9
5036,206,1.0
5036,280,1.0
5036,173,0.1
5036,141,0.2
5036,54,1.0
5036,65,1.0
5036,55,1.0
5036,281,1.0
5036,56,1.0
5036,63,0.2
5036,57,1.0
5036,207,1.0
5036,282,1.0
5036,283,1.0
5036,284,1.0
5036,96,1.0
5036,132,1.0
5036,180,1.0
5036,178,1.0
5036,179,1.0
5036,226,1.0
5036,46,0.8
5036,97,0.3
5036,110,0.3
5036,59,0.5
5036,186,0.1
5036,177,0.1
5036,285,1.0
5036,286,1.0
5036,288,1.0
5036,204,0.1
5036,287,1.0
5036,182,0.3
5036,181,1.0
5036,122,0.3
5036,255,0.1
5036,289,1.0
5036,276,0.2
5036,108,1.0
5036,221,1.0
5036,218,1.0
5036,217,1.0
5036,216,1.0
5036,219,1.0
5036,220,1.0
5036,222,0.2
5036,103,0.1
5036,290,1.0
5036,293,0.8
5036,292,1.0
5036,291,1.0
5036,299,1.0
5036,294,1.0
5036,295,1.0
4019,191,0.2
4019,214,1.0
4019,189,1.0
4019,188,1.0
4019,190,1.0
4019,141,1.0
4019,226,1.0
4019,14,1.0
4019,12,1.0
4019,109,0.9
4019,62,0.1
4019,118,1.0
4019,59,1.0
4019,110,1.0
4019,2,1.0
4019,113,1.0
4019,63,0.1
4019,107,0.3
4019,102,1.0
4019,98,1.0
4019,100,1.0
4019,99,1.0
4019,103,1.0
4019,104,1.0
4019,76,1.0
4019,28,1.0
4019,48,1.0
4019,221,0.5
4019,32,0.4
4019,105,1.0
4019,101,1.0
4019,108,1.0
4019,97,1.0
4019,56,1.0
4019,57,1.0
4019,55,1.0
4019,41,1.0
4019,79,0.5
4019,54,1.0
4019,3,1.0
4019,39,1.0
4019,96,1.0
4019,34,1.0
4019,53,1.0
4019,94,1.0
4019,46,1.0
4019,95,1.0
4019,37,1.0
4019,111,1.0
4019,114,1.0
4019,67,0.5
4019,84,1.0
4019,15,1.0
4019,8,1.0
4019,47,1.0
4019,144,1.0
4019,139,1.0
4019,143,1.0
4019,140,0.1
4019,11,0.1
4019,159,1.0
4019,155,1.0
4019,156,1.0
4019,157,1.0
4019,158,0.5
4019,160,1.0
4019,169,1.0
4019,170,1.0
4019,22,1.0
4019,215,1.0
4019,219,1.0
4019,217,1.0
4019,216,1.0
4019,220,1.0
4019,23,0.6
4019,178,1.0
4019,180,1.0
4019,179,1.0
4019,218,1.0
4019,65,1.0
4019,49,1.0
4019,181,1.0
4019,161,1.0
4019,182,1.0
4019,163,1.0
4019,162,1.0
4019,225,1.0
4019,165,1.0
4019,164,1.0
4019,166,0.9
4019,195,0.1
4019,135,1.0
4019,58,1.0
4019,142,1.0
4019,138,0.5
2406,70,0.8
2406,50,0.1
2406,63,1.0
2406,76,1.0
2406,64,1.0
2406,46,1.0
2406,49,0.3
2406,144,1.0
2406,90,0.3
2406,112,1.0
2406,98,1.0
2406,102,1.0
2406,101,0.3
2406,97,0.2
2406,103,1.0
2406,99,1.0
2406,71,0.1
2406,79,1.0
2406,73,0.1
2406,74,0.3
2406,93,1.0
2406,94,1.0
2406,95,1.0
2406,96,1.0
2406,191,0.4
2406,11,0.2
2406,8,0.9
2406,214,1.0
2406,194,1.0
2406,19,0.7
2406,220,0.1
2406,57,1.0
2406,114,0.2
2406,190,0.9
2406,65,0.4
2406,189,1.0
2406,56,0.3
2406,52,0.1
2406,108,1.0
2406,105,1.0
2406,113,0.4
2406,226,1.0
2406,107,1.0
2406,85,0.1
2406,118,1.0
2406,100,1.0
2406,104,1.0
2406,2,1.0
2406,83,0.1
2406,89,0.4
2406,41,1.0
2406,138,0.8
2406,39,1.0
2406,3,1.0
2406,53,1.0
2406,135,1.0
2406,140,0.4
2406,23,1.0
2406,32,1.0
2406,177,0.1
2406,143,1.0
2406,84,1.0
2406,170,0.2
2406,154,0.7
2406,155,0.1
2406,150,0.2
2406,169,1.0
2406,151,0.6
2406,180,1.0
2406,178,1.0
2406,182,1.0
2406,179,1.0
2406,195,1.0
2406,174,0.4
2406,110,0.6
2406,181,1.0
2406,133,0.8
2406,131,0.7
